,scores
1308,81.26250000000005
1309,-121.45729999999989
1310,-51.74560000000036
1311,65.02289999999991
1312,-69.93870000000068
1313,75.45
1314,-59.626900000000376
1315,75.12020000000001
1316,73.51340000000002
1317,-91.35669999999986
1318,-69.81240000000061
1319,-42.129300000000136
1320,56.9609999999997
1321,84.25080000000004
1322,-50.92470000000041
1323,-63.76180000000056
1324,-104.03699999999986
1325,86.70220000000003
1326,73.03850000000001
1327,-45.02070000000012
1328,-91.85959999999999
1329,86.61200000000004
1330,73.05050000000001
1331,83.84160000000004
1332,54.372599999999714
1333,-79.18970000000029
1334,-57.810200000000435
1335,-88.97109999999981
1336,-82.43420000000016
1337,-79.93920000000045
1338,-67.95070000000062
1339,-43.94340000000011
1340,52.77109999999963
1341,68.86950000000003
1342,-64.34930000000031
1343,-46.61080000000018
1344,-60.10180000000044
1345,-46.270600000000215
1346,85.56410000000005
1347,85.98510000000003
1348,61.537699999999774
1349,-81.08780000000014
1350,-43.75120000000013
1351,54.82799999999964
1352,-26.485799999999987
1353,73.13900000000001
1354,-86.42110000000011
1355,-95.86040000000018
1356,-70.58060000000067
1357,84.10370000000005
1358,-55.18550000000038
1359,73.6405
1360,-81.16770000000014
1361,75.2081
1362,63.73179999999991
1363,50.52829999999958
1364,-54.87300000000019
1365,61.21919999999979
1366,-53.65330000000037
1367,76.40880000000003
1368,78.65520000000006
1369,-56.758900000000395
1370,86.81830000000004
1371,-58.445100000000494
1372,-108.95719999999996
1373,70.90650000000001
1374,84.50570000000002
1375,36.084199999999605
1376,-59.61770000000048
1377,-94.8198000000002
1378,-78.84670000000025
1379,-98.06399999999996
1380,-132.81219999999993
1381,76.38850000000001
1382,63.01099999999992
1383,81.53160000000004
1384,-69.04210000000033
1385,73.21140000000004
1386,58.15929999999968
1387,70.3219
1388,-57.96910000000034
1389,84.25360000000003
1390,58.37809999999978
1391,79.09980000000002
1392,-90.41710000000018
1393,-56.014600000000435
1394,-74.1735000000004
1395,-107.95900000000006
1396,84.90640000000005
1397,-63.010900000000476
1398,70.1976
1399,51.58079999999963
1400,62.5925999999999
1401,84.43470000000005
1402,-60.50460000000034
1403,-43.7796000000001
1404,-45.46680000000016
1405,-58.81940000000054
1406,74.89000000000001
1407,87.69980000000002
1408,-73.3767000000005
1409,61.31889999999979
1410,85.48030000000003
1411,-59.388900000000476
1412,53.30609999999963
1413,87.35910000000004
1414,-68.65530000000057
1415,58.412399999999735
1416,-51.619700000000336
1417,-50.2499999999999
1418,86.92980000000003
1419,-50.34510000000031
1420,66.8202
1421,56.329199999999695
1422,86.54960000000003
1423,38.64539999999951
1424,-56.6057000000005
1425,81.35620000000003
1426,88.87070000000003
1427,62.34619999999988
1428,-62.678500000000525
1429,-57.94800000000059
1430,-40.57520000000025
1431,79.44050000000004
1432,76.67830000000005
1433,-49.73950000000015
1434,-55.18740000000046
1435,73.10220000000001
1436,59.801499999999784
1437,-76.78050000000019
1438,-92.45299999999982
1439,-83.12180000000016
1440,68.89850000000001
1441,-79.09570000000032
1442,57.1561
1443,89.04840000000003
1444,83.95170000000005
1445,-47.653400000000104
1446,-65.73000000000052
1447,49.246899999999656
1448,-60.488900000000484
1449,-58.63180000000047
1450,74.89910000000002
1451,57.64439999999969
1452,-92.65070000000017
1453,-58.21160000000047
1454,-60.79700000000056
1455,-69.96100000000058
1456,-100.86260000000014
1457,-53.06940000000027
1458,-33.850900000000024
1459,-83.81789999999985
1460,-123.23699999999994
1461,-86.1956000000003
1462,74.95360000000005
1463,-43.27210000000017
1464,51.290399999999586
1465,-53.52890000000044
1466,-55.77740000000044
1467,-88.43359999999994
1468,-46.99040000000019
1469,-18.47579999999998
1470,58.9070999999998
1471,-67.10310000000047
1472,73.08910000000003
1473,-57.57570000000054
1474,70.86250000000008
1475,-69.02970000000039
1476,86.67970000000004
1477,-39.69890000000006
1478,-46.092200000000176
1479,-29.409599999999948
1480,-25.458899999999968
1481,88.47710000000002
1482,87.55110000000003
1483,-47.866500000000244
1484,-66.82460000000066
1485,-52.510400000000374
1486,-74.87100000000036
1487,59.418399999999856
1488,-114.53710000000001
1489,-53.84180000000039
1490,-66.56300000000059
1491,-68.28640000000065
1492,-44.13140000000011
1493,-86.1271000000002
1494,-45.20240000000016
1495,66.42829999999998
1496,-64.5969000000006
1497,-41.61510000000009
1498,-100.21339999999988
1499,-81.00860000000034
1500,70.25470000000006
1501,-48.50560000000024
1502,86.23750000000004
1503,-88.35670000000026
1504,81.19110000000003
1505,-58.38470000000048
1506,-41.377900000000096
1507,-40.97750000000016
1508,64.4914999999999
1509,-48.61110000000022
1510,51.08759999999968
1511,-60.221900000000645
1512,-58.66520000000022
1513,-94.9726000000003
1514,86.08850000000002
1515,-81.33230000000033
1516,-43.431100000000185
1517,-67.50220000000064
1518,-53.619200000000326
1519,-54.4862000000005
1520,-101.41689999999984
1521,76.10090000000002
1522,81.48230000000004
1523,55.04279999999967
1524,-47.619700000000236
1525,63.22949999999987
1526,84.36090000000004
1527,86.25320000000004
1528,-56.03830000000042
1529,-53.02200000000019
1530,-23.146599999999978
1531,-55.11620000000032
1532,-47.93560000000018
1533,70.03150000000005
1534,-85.25710000000028
1535,-57.85100000000047
1536,-46.59320000000015
1537,-101.43080000000022
1538,-86.18120000000037
1539,-64.9382000000006
1540,88.09070000000003
1541,-94.42990000000022
1542,-57.56400000000049
1543,-52.48880000000014
1544,-88.66060000000027
1545,-57.22660000000032
1546,57.13059999999982
1547,-63.45850000000048
1548,-75.19120000000052
1549,71.81810000000006
1550,-56.80870000000043
1551,-42.730000000000146
1552,-57.94920000000048
1553,-72.48220000000059
1554,-115.45919999999985
1555,-68.57570000000047
1556,-50.811400000000205
1557,-61.6414000000006
1558,-44.51370000000016
1559,-124.40599999999993
1560,-59.607800000000466
1561,-76.18200000000049
1562,-94.59160000000034
1563,-40.76060000000008
1564,-43.141800000000174
1565,-58.26900000000042
1566,-45.10520000000007
1567,-69.78500000000068
1568,-46.024400000000156
1569,-42.36650000000009
1570,-48.476300000000286
1571,-44.64290000000017
1572,-46.13200000000023
1573,-94.14600000000019
1574,-53.23580000000021
1575,-60.59620000000051
1576,-85.94060000000012
1577,-79.45520000000037
1578,82.85520000000002
1579,-74.54190000000021
1580,-59.54300000000049
1581,-89.01519999999994
1582,-64.3347000000003
1583,-61.56920000000024
1584,-70.2756000000005
1585,-67.90300000000052
1586,-64.27200000000043
1587,-58.544800000000166
1588,-17.422699999999974
1589,-46.980100000000164
1590,-66.63740000000061
1591,-103.3953
1592,-61.06720000000044
1593,56.283099999999784
1594,-48.49210000000021
1595,86.64080000000004
1596,-96.06310000000029
1597,-68.37370000000044
1598,-43.4404000000001
1599,-48.06220000000025
1600,-71.08360000000059
1601,-84.98080000000022
1602,-48.219600000000185
1603,-76.25880000000068
1604,-43.01440000000009
1605,-85.58860000000027
1606,-65.68820000000066
1607,89.92260000000002
1608,-50.74040000000031
1609,-42.5432000000001
1610,73.26990000000002
1611,72.59290000000006
1612,-59.6271000000001
1613,-45.57100000000014
1614,-51.44620000000022
1615,-46.74180000000014
1616,64.83479999999997
1617,-45.7239000000002
1618,-61.247800000000495
1619,-46.39480000000013
1620,-55.82750000000037
1621,89.00920000000002
1622,-80.94030000000014
1623,-41.44260000000001
1624,-74.95220000000026
1625,-56.889200000000486
1626,-96.93339999999992
1627,-55.533200000000384
1628,-45.42859999999996
1629,-56.341800000000376
1630,-44.0330000000001
1631,-118.57559999999992
1632,-51.64000000000012
1633,-60.66700000000054
1634,-64.84020000000045
1635,81.63450000000006
1636,-61.63230000000041
1637,-41.22340000000008
1638,-67.17980000000063
1639,-65.05430000000035
1640,-56.97950000000045
1641,-40.26620000000008
1642,-39.43020000000001
1643,-51.8370000000002
1644,-87.74940000000015
1645,-82.27240000000023
1646,-71.66720000000045
1647,-47.19720000000021
1648,-62.46740000000045
1649,-47.732000000000255
1650,-50.06260000000012
1651,-70.82170000000053
1652,-47.193200000000175
1653,81.37970000000004
1654,-87.55450000000013
1655,-110.41149999999993
1656,60.27999999999993
1657,-44.497900000000136
1658,51.440899999999644
1659,-79.97650000000013
1660,-90.09340000000013
1661,36.49929999999946
1662,-59.42090000000054
1663,86.01000000000002
1664,62.045299999999905
1665,-55.57530000000051
1666,-86.15139999999995
1667,-72.14520000000054
1668,87.53940000000003
1669,-42.20210000000007
1670,-60.138600000000366
1671,-94.92940000000033
1672,54.94069999999967
1673,-52.78650000000035
1674,-57.15280000000041
1675,-80.84020000000018
1676,-44.088000000000164
1677,70.8477
1678,78.24170000000001
1679,-40.806400000000096
1680,51.63089999999977
1681,-63.35250000000043
1682,54.0991999999996
1683,-38.84350000000005
1684,-41.670200000000044
1685,-37.657400000000024
1686,-81.8706000000004
1687,-55.089700000000356
1688,-57.53890000000056
1689,-64.96800000000059
1690,-67.78400000000063
1691,-84.23680000000029
1692,39.668199999999615
1693,-75.04430000000059
1694,-80.5792000000003
1695,80.26560000000003
1696,-61.2124000000002
1697,-89.70400000000026
1698,-49.15680000000026
1699,-75.83160000000052
1700,-54.05470000000024
1701,84.94330000000002
1702,-67.05250000000039
1703,-44.56620000000015
1704,55.448799999999665
1705,-47.35070000000011
1706,-75.03380000000018
1707,-62.65280000000055
1708,-68.1594000000007
1709,-41.15260000000011
1710,-101.58020000000019
1711,-49.347800000000255
1712,69.0792
1713,-89.2881000000004
1714,-44.90830000000015
1715,41.73099999999956
1716,60.23509999999978
1717,-43.39750000000012
1718,-44.172400000000174
1719,-47.515400000000255
1720,86.52260000000004
1721,85.19530000000005
1722,-89.1365000000001
1723,46.90839999999959
1724,-61.65310000000051
1725,-77.48760000000027
1726,-57.50840000000052
1727,-49.86920000000029
1728,76.68500000000002
1729,-44.92350000000011
1730,-58.48620000000035
1731,68.54950000000001
1732,-40.21230000000004
1733,69.66560000000004
1734,-116.36310000000023
1735,56.34149999999968
1736,-88.32589999999999
1737,-82.79260000000009
1738,-59.85520000000053
1739,-59.19840000000055
1740,76.09140000000002
1741,-59.542100000000495
1742,-17.800099999999986
1743,64.20739999999992
1744,-88.99170000000015
1745,-54.39180000000043
1746,77.87070000000001
1747,-43.373500000000206
1748,76.70160000000004
1749,-45.89000000000016
1750,-58.64460000000043
1751,-51.98840000000022
1752,-43.793600000000154
1753,-60.0998000000006
1754,-44.965200000000195
1755,82.57120000000003
1756,72.43160000000002
1757,-51.01550000000033
1758,-62.28820000000052
1759,85.00630000000004
1760,88.92020000000002
1761,-41.324500000000086
1762,-80.05400000000024
1763,-94.39420000000054
1764,-49.33080000000024
1765,-99.86220000000009
1766,-43.84730000000013
1767,-49.241800000000254
1768,65.19709999999995
1769,-46.48730000000016
1770,-46.03420000000017
1771,71.93340000000008
1772,-54.54570000000044
1773,-51.10680000000018
1774,-86.52630000000045
1775,72.57720000000002
1776,-70.93780000000046
1777,-81.3242000000002
1778,-65.94840000000062
1779,-65.23880000000062
1780,-61.08740000000052
1781,-77.99860000000037
1782,-116.0644
1783,63.64009999999991
1784,58.282599999999725
1785,-50.356500000000395
1786,-60.791200000000664
1787,85.67990000000003
1788,-60.39490000000057
1789,-71.36160000000045
1790,66.8988
1791,-49.842000000000226
1792,-62.24810000000035
1793,-67.18660000000072
1794,-67.91220000000068
1795,-60.47580000000055
1796,-49.48340000000028
1797,-54.69410000000033
1798,-60.200600000000534
1799,-52.31460000000034
1800,-59.18180000000052
1801,-50.537400000000346
1802,84.62820000000005
1803,-72.31890000000058
1804,87.16930000000002
1805,-46.07270000000018
1806,-92.01620000000001
1807,-66.2412000000006
1808,-48.066700000000125
1809,-55.43680000000036
1810,66.84629999999996
1811,-46.65800000000013
1812,85.63700000000004
1813,67.79850000000002
1814,-57.38350000000047
1815,44.341899999999484
1816,-55.46470000000033
1817,-44.86450000000016
1818,52.36489999999966
1819,53.73039999999966
1820,-56.825100000000475
1821,77.99170000000002
1822,57.95209999999972
1823,-57.25270000000024
1824,-55.75700000000026
1825,-42.82480000000012
1826,-60.5714000000005
1827,54.459399999999626
1828,-54.24350000000053
1829,-44.861600000000195
1830,-46.755400000000215
1831,-42.925000000000146
1832,65.06189999999994
1833,-44.95730000000019
1834,44.73959999999938
1835,74.35250000000002
1836,60.3150999999998
1837,-79.96310000000031
1838,79.51900000000003
1839,-77.98070000000027
1840,-54.01860000000045
1841,74.67000000000002
1842,49.77109999999946
1843,84.31930000000004
1844,75.5888
1845,64.98809999999992
1846,82.84930000000004
1847,-62.29270000000061
1848,68.80850000000001
1849,70.98850000000002
1850,-76.2095000000005
1851,-41.81040000000015
1852,65.6599
1853,85.34980000000003
1854,-41.368700000000054
1855,67.44810000000001
1856,-72.1989000000006
1857,69.23180000000006
1858,82.94990000000004
1859,43.583599999999564
1860,83.31070000000003
1861,53.535099999999694
1862,49.328699999999685
1863,85.00110000000004
1864,67.66020000000003
1865,-32.872699999999966
1866,53.429899999999655
1867,-61.6815000000006
1868,63.30929999999989
1869,-42.220900000000114
1870,86.22260000000003
1871,63.96969999999995
1872,78.74130000000002
1873,68.06930000000003
1874,87.60810000000002
1875,-59.290700000000335
1876,-101.40319999999996
1877,-82.68760000000032
1878,-72.1276000000004
1879,-55.07200000000033
1880,78.73480000000004
1881,78.38050000000003
1882,75.0189
1883,85.13260000000004
1884,-46.72740000000017
1885,-63.914800000000625
1886,-52.938700000000466
1887,66.13869999999999
1888,49.58919999999959
1889,-42.433900000000065
1890,-68.00360000000073
1891,57.8448999999997
1892,84.12080000000003
1893,-50.55090000000014
1894,68.3781
1895,75.73040000000002
1896,-46.5365000000002
1897,-86.25740000000017
1898,-40.43460000000003
1899,73.34830000000001
1900,-116.26350000000025
1901,73.2291
1902,-45.949500000000185
1903,85.55100000000004
1904,83.40220000000002
1905,74.17170000000002
1906,-53.37310000000037
1907,-42.8988000000001
1908,-89.60579999999987
1909,35.583799999999414
1910,-22.291199999999975
1911,78.54730000000005
1912,-47.779400000000265
1913,-61.957600000000745
1914,71.5919
1915,-56.355100000000334
1916,-60.40860000000065
1917,-51.78780000000043
1918,-54.67210000000038
1919,-76.47760000000036
1920,-62.3244000000006
1921,-38.99520000000001
1922,-52.972200000000385
1923,73.24890000000002
1924,-92.99190000000034
1925,-54.651000000000465
1926,36.866699999999575
1927,78.64480000000003
1928,56.241999999999706
1929,54.8172999999996
1930,-61.5303000000006
1931,-40.70580000000007
1932,-52.42800000000027
1933,-54.13500000000052
1934,-55.55220000000037
1935,73.24940000000001
1936,54.41789999999967
1937,-56.55030000000046
1938,-70.73460000000046
1939,85.52570000000004
1940,-66.02370000000059
1941,45.81719999999938
1942,-46.02010000000012
1943,88.35030000000003
1944,65.27580000000002
1945,-61.14190000000056
1946,47.1889999999995
1947,90.38860000000003
1948,54.95999999999971
1949,-56.37770000000045
1950,-54.22400000000029
1951,-43.12680000000009
1952,-40.24320000000003
1953,-47.02910000000022
1954,76.85880000000003
1955,88.39930000000003
1956,-36.73270000000008
1957,-55.93480000000048
1958,47.569999999999474
1959,65.10609999999998
1960,-15.474499999999976
1961,-57.33240000000045
1962,-16.755899999999983
1963,87.11810000000004
1964,-56.93970000000047
1965,-39.66620000000005
1966,71.44200000000005
1967,87.10550000000003
1968,-67.3435000000007
1969,-57.449500000000356
1970,-81.81300000000017
1971,49.56859999999952
1972,-45.759500000000116
1973,-52.114200000000196
1974,-44.61960000000013
1975,72.13980000000001
1976,-52.24030000000036
1977,-54.44360000000038
1978,58.60329999999976
1979,58.96879999999982
1980,84.68930000000005
1981,73.53890000000001
1982,-12.33259999999999
1983,63.303399999999904
1984,54.989899999999736
1985,-64.80510000000056
1986,87.40980000000003
1987,63.43900000000001
1988,50.02559999999951
1989,-60.39660000000039
1990,81.17120000000003
1991,48.98109999999954
1992,36.65869999999943
1993,-40.426900000000025
1994,-57.265200000000405
1995,-68.21080000000053
1996,-51.96910000000035
1997,-66.51080000000054
1998,-51.33320000000016
1999,-50.37660000000022
2000,-54.98940000000045
2001,-59.96080000000025
2002,71.95880000000005
2003,76.33340000000004
2004,-57.97110000000046
2005,54.290699999999624
2006,-81.82310000000024
2007,70.69100000000002
2008,66.67599999999999
2009,-41.254500000000064
2010,87.48910000000002
2011,85.73240000000003
2012,-71.1485000000005
2013,-69.89600000000067
2014,69.36790000000005
2015,71.88120000000005
2016,72.2603
2017,85.70180000000003
2018,70.04020000000001
2019,59.83159999999981
2020,-64.04880000000043
2021,-62.78820000000023
2022,-67.4700000000006
2023,-75.77810000000035
2024,-54.98000000000043
2025,-68.21630000000056
2026,-47.56600000000021
2027,-55.05040000000045
2028,83.80930000000004
2029,-64.18530000000051
2030,-68.91440000000071
2031,73.82290000000003
2032,-68.5871000000006
2033,36.53859999999947
2034,-48.8513000000003
2035,22.620099999999837
2036,57.930599999999906
2037,62.0786999999998
2038,-41.17090000000004
2039,55.29589999999968
2040,-62.60510000000038
2041,-77.21900000000016
2042,-50.83140000000034
2043,-62.58580000000063
2044,66.30890000000002
2045,61.896599999999935
2046,-54.30470000000051
2047,73.9398
2048,76.4825
2049,54.225799999999666
2050,86.69170000000004
2051,81.48570000000004
2052,-51.22210000000034
2053,-57.19080000000045
2054,55.945099999999705
2055,-24.83139999999998
2056,-21.487999999999968
2057,59.67909999999982
2058,70.97760000000001
2059,-47.66880000000023
2060,-50.58040000000031
2061,55.52069999999973
2062,52.30039999999962
2063,-56.71970000000051
2064,-54.90210000000049
2065,47.43179999999945
2066,60.22359999999981
2067,42.4154999999994
2068,-66.93550000000067
2069,-78.87760000000017
2070,61.51799999999985
2071,83.09930000000004
2072,-95.59750000000024
2073,-89.15160000000041
2074,-45.15670000000021
2075,-49.017800000000236
2076,55.94759999999972
2077,-63.48320000000051
2078,78.25270000000002
2079,88.69020000000003
2080,-62.536400000000185
2081,-69.17780000000059
2082,77.68590000000003
2083,-77.43890000000046
2084,-46.7868000000002
2085,69.09800000000001
2086,59.997699999999796
2087,-50.95060000000027
2088,77.82100000000004
2089,-44.6949000000001
2090,86.94760000000004
2091,75.52780000000001
2092,55.38899999999984
2093,70.62960000000002
2094,72.21710000000002
2095,80.66220000000003
2096,-66.94230000000063
2097,88.91930000000002
2098,56.433099999999705
2099,66.22949999999997
2100,76.65690000000004
2101,-49.639100000000205
2102,83.25090000000004
2103,77.26100000000002
2104,-49.95230000000031
2105,-75.31160000000041
2106,84.18450000000004
2107,-72.48430000000022
2108,-65.99400000000045
2109,-86.33180000000011
2110,-58.00700000000049
2111,52.05689999999977
2112,53.537199999999544
2113,-41.63770000000007
2114,87.74470000000004
2115,84.37830000000004
2116,-60.74730000000019
2117,78.06060000000001
2118,72.66020000000003
2119,-63.24050000000061
2120,83.33160000000005
2121,71.0343
2122,-51.301900000000366
2123,64.45809999999997
2124,78.61940000000001
2125,-56.88610000000061
2126,-65.0326000000006
2127,-35.651000000000074
2128,-43.93560000000015
2129,-69.63280000000064
2130,68.91380000000002
2131,-66.60490000000051
2132,52.857699999999596
2133,57.19729999999971
2134,88.81000000000002
2135,-75.35410000000024
2136,54.48609999999965
2137,82.33010000000003
2138,-48.636900000000146
2139,70.05920000000002
2140,-54.73890000000036
2141,74.41900000000001
2142,72.67930000000001
2143,-38.35930000000005
2144,85.38630000000005
2145,-105.9381000000002
2146,63.52839999999991
2147,71.55950000000006
2148,57.76619999999982
2149,45.04169999999947
2150,-72.13250000000039
2151,47.51299999999959
2152,-53.218700000000446
2153,-69.9868000000002
2154,-45.84770000000018
2155,71.59360000000002
2156,-59.8795000000005
2157,-58.51930000000049
2158,72.36170000000001
2159,57.210699999999655
2160,-78.89490000000028
2161,79.17610000000003
2162,-64.30190000000054
2163,69.16010000000003
2164,-45.296100000000166
2165,71.8982
2166,-61.60330000000051
2167,-45.084200000000145
2168,-44.23320000000017
2169,43.25459999999979
2170,85.55080000000004
2171,-49.88950000000033
2172,84.19370000000005
2173,85.01680000000005
2174,-52.93490000000049
2175,48.994699999999526
2176,-58.319900000000416
2177,-56.28820000000054
2178,-57.4438000000005
2179,84.02910000000004
2180,87.35270000000003
2181,63.84729999999995
2182,55.70789999999981
2183,-61.654500000000525
2184,-62.93740000000053
2185,89.73930000000001
2186,-47.07870000000018
2187,74.35850000000002
2188,67.11920000000003
2189,-67.24920000000012
2190,86.57880000000002
2191,82.57790000000004
2192,73.2202
2193,-42.107000000000085
2194,-42.248400000000125
2195,-46.778300000000215
2196,-62.66800000000059
2197,-37.0826
2198,-41.94050000000015
2199,-75.12980000000036
2200,-67.17460000000074
2201,-14.680099999999982
2202,-61.279900000000254
2203,-46.76050000000016
2204,-80.01560000000033
2205,-42.0976000000001
2206,-129.85780000000014
2207,77.8191
2208,-55.24470000000044
2209,73.11850000000001
2210,85.81220000000002
2211,86.96120000000003
2212,81.79130000000002
2213,-58.56550000000047
2214,-45.47430000000031
2215,-49.406600000000196
2216,-43.81020000000012
2217,-47.54860000000017
2218,-80.61860000000036
2219,86.55180000000003
2220,82.57160000000002
2221,-41.59770000000007
2222,72.06440000000006
2223,68.49970000000002
2224,-95.09910000000006
2225,-61.34280000000053
2226,-59.13240000000045
2227,-94.64059999999976
2228,-53.30680000000043
2229,-66.47510000000055
2230,80.81770000000003
2231,-78.3913000000001
2232,70.19739999999999
2233,-58.894900000000455
2234,-62.934900000000454
2235,-84.14220000000024
2236,72.00130000000001
2237,73.90020000000001
2238,-47.65730000000016
2239,-77.87600000000033
2240,-53.383600000000534
2241,78.37030000000003
2242,75.5199
2243,-42.8567000000001
2244,-81.3687
2245,-36.84779999999999
2246,82.50940000000003
2247,-57.97490000000041
2248,76.53110000000001
2249,51.841799999999616
2250,78.27140000000001
2251,53.61009999999962
2252,70.12920000000008
2253,-109.46350000000022
2254,-45.89010000000023
2255,-46.79780000000031
2256,-42.59000000000009
2257,-42.70320000000012
2258,62.949599999999855
2259,68.78120000000001
2260,51.030699999999584
2261,-58.83890000000048
2262,-33.349100000000014
2263,86.16150000000003
2264,-71.5275000000005
2265,-52.96680000000043
2266,75.16630000000005
2267,66.13030000000005
2268,59.93189999999981
2269,76.79910000000001
2270,57.08789999999981
2271,71.00750000000002
2272,-45.66750000000026
2273,-55.68200000000017
2274,70.37820000000002
2275,-41.725800000000106
2276,89.70940000000002
2277,-50.18180000000032
2278,-72.85780000000044
2279,-84.04200000000012
2280,75.35930000000002
2281,-72.47010000000058
2282,39.850099999999415
2283,84.29980000000005
2284,-47.95580000000017
2285,-51.78340000000035
2286,78.13130000000001
2287,74.70540000000004
2288,81.37750000000004
2289,79.0708
2290,-54.33670000000029
2291,-79.17380000000028
2292,44.34679999999968
2293,-57.41070000000035
2294,64.71419999999995
2295,-40.46290000000005
2296,54.116499999999675
2297,-40.755900000000096
2298,-59.16060000000059
2299,-62.40220000000039
2300,61.356999999999886
2301,90.13050000000001
2302,74.94270000000006
2303,53.00579999999963
2304,87.27910000000003
2305,71.69830000000002
2306,-59.17750000000048
2307,77.09060000000002
2308,-67.29790000000058
2309,-45.768800000000155
2310,-52.05140000000043
2311,-57.42800000000049
2312,-42.34620000000008
2313,60.84309999999975
2314,-41.10690000000008
2315,-41.95580000000005
2316,72.81020000000004
2317,79.51130000000003
2318,56.41629999999979
2319,-50.84770000000036
2320,73.63980000000002
2321,62.492699999999886
2322,48.9383999999996
2323,69.99610000000007
2324,67.67890000000001
2325,58.820899999999774
2326,-41.222700000000096
2327,-17.22169999999998
2328,79.31500000000003
2329,65.04689999999994
2330,-132.74229999999977
2331,-58.15480000000041
2332,86.77060000000003
2333,56.45109999999969
2334,-41.94750000000015
2335,57.26039999999985
2336,-52.93290000000036
2337,59.94029999999981
2338,75.76120000000003
2339,80.98280000000003
2340,80.57150000000004
2341,-50.60550000000046
2342,64.73859999999993
2343,-59.13710000000057
2344,-49.96400000000021
2345,68.0803
2346,71.12630000000001
2347,80.13170000000004
2348,-31.141099999999998
2349,72.82040000000002
2350,55.7996999999997
2351,67.51570000000007
2352,69.63720000000002
2353,82.00740000000005
2354,-52.8398000000003
2355,-54.57570000000039
2356,87.96100000000004
2357,-69.27480000000064
2358,-53.39540000000038
2359,70.89060000000006
2360,41.94259999999953
2361,-50.95350000000032
2362,-31.86919999999999
2363,79.83030000000005
2364,75.40220000000002
2365,-54.84630000000048
2366,75.07900000000002
2367,-112.52530000000031
2368,73.16140000000001
2369,-41.64950000000009
2370,72.50320000000004
2371,72.11970000000001
2372,-59.52310000000057
2373,63.284199999999885
2374,42.22489999999951
2375,68.76300000000005
2376,71.68880000000001
2377,73.44950000000003
2378,-54.29030000000041
2379,57.938199999999696
2380,59.90039999999979
2381,-53.640100000000416
2382,65.60759999999999
2383,-45.99130000000018
2384,-36.72579999999999
2385,77.25010000000002
2386,75.79880000000003
2387,74.80120000000002
2388,-42.78650000000014
2389,-56.64680000000055
2390,-41.89940000000009
2391,73.74250000000002
2392,-85.76020000000005
2393,-71.88860000000044
2394,-111.98480000000049
2395,72.64910000000003
2396,48.78849999999945
2397,75.08990000000003
2398,-85.03270000000002
2399,71.30920000000002
2400,56.108199999999826
2401,70.02800000000003
2402,-67.24970000000059
2403,-12.411299999999992
2404,-40.063800000000036
2405,64.44489999999996
2406,-41.398500000000034
2407,-53.269000000000325
2408,-49.730000000000324
2409,-48.69060000000017
2410,-69.84400000000055
2411,-54.423400000000385
2412,-51.59540000000026
2413,74.50480000000005
2414,69.91670000000006
2415,75.59170000000002
2416,-44.17790000000017
2417,-40.68560000000005
2418,57.07169999999982
2419,-53.47250000000046
2420,-18.573399999999975
2421,74.83940000000001
2422,76.80950000000001
2423,-52.333500000000456
2424,-57.532400000000536
2425,79.36260000000003
2426,-43.63130000000008
2427,64.94549999999994
2428,71.09920000000002
2429,56.34429999999968
2430,-60.4393000000004
2431,82.05760000000005
2432,-62.49290000000055
2433,70.43030000000002
2434,80.75100000000005
2435,54.052999999999585
2436,71.74050000000003
2437,59.89159999999985
2438,-57.628700000000414
2439,66.72889999999998
2440,59.34549999999982
2441,72.57880000000002
2442,-42.753200000000106
2443,-65.34400000000056
2444,-140.85780000000037
2445,61.407199999999804
2446,77.28030000000004
2447,-63.497500000000635
2448,-40.91640000000014
2449,58.40069999999974
2450,55.48739999999967
2451,55.8528999999997
2452,70.64810000000001
2453,-44.254400000000075
2454,54.31979999999963
2455,-49.19630000000036
2456,68.23890000000002
2457,49.004799999999555
2458,-49.70030000000044
2459,-53.77440000000048
2460,57.26439999999983
2461,-54.65790000000055
2462,-77.17740000000039
2463,79.13450000000005
2464,-57.7701000000004
2465,56.69399999999975
2466,88.72960000000003
2467,56.03809999999976
2468,-74.04930000000036
2469,48.34539999999958
2470,70.54690000000001
2471,84.11220000000004
2472,42.22069999999941
2473,-70.83210000000051
2474,-90.14799999999993
2475,61.69219999999988
2476,-56.07510000000052
2477,-64.62220000000029
2478,82.26740000000004
2479,60.412999999999876
2480,59.779799999999874
2481,41.223399999999316
2482,-58.42370000000054
2483,75.09020000000001
2484,51.8739999999997
2485,69.97830000000002
2486,-31.10100000000001
2487,-20.08389999999999
2488,-42.00420000000014
2489,70.64870000000002
2490,77.01420000000005
2491,60.834700000000055
2492,82.41110000000005
2493,-70.28090000000054
2494,57.33689999999974
2495,-54.380100000000354
2496,-55.830200000000445
2497,-53.12120000000049
2498,54.379999999999974
2499,65.11620000000005
2500,-63.974300000000504
2501,67.49040000000005
2502,-120.80049999999997
2503,-89.77439999999993
2504,68.42790000000007
2505,64.70889999999997
2506,65.56879999999995
2507,56.49429999999969
2508,62.40409999999987
2509,-77.02070000000035
2510,-46.15300000000012
2511,74.15780000000002
2512,48.73039999999965
2513,50.953599999999675
2514,-39.011100000000056
2515,79.88070000000002
2516,75.12060000000002
2517,38.262999999999536
2518,70.48960000000002
2519,-73.90070000000065
2520,70.59190000000007
2521,-104.5491999999999
2522,68.94150000000002
2523,83.68060000000003
2524,67.70650000000009
