,actor loss,critic loss
0,-0.32027294440194964,4.625668236421
1,0.028567717523284016,3.7722602263573677
2,0.5477267859683883,9.773433782977442
3,-0.467936610745927,3.849808910777492
4,-0.016089483440643357,5.86815220559797
5,0.3818277921617752,3.909504086356009
6,-1.0334064750181091,18.14433296111322
7,0.5482502580740519,7.848351974256577
8,-0.46664910879466803,4.862691616146795
9,-0.18142164004065336,4.196602803949387
10,0.6281247522381525,3.710755665840641
11,-0.12539639351288637,2.696487299280782
12,-0.13134303482910317,3.3221987276308
13,0.3058444810790881,5.898967995566706
14,0.3408642957377578,4.8407010470667196
15,0.21982291933870124,3.973794218032591
16,0.6862141758894488,4.163512658111511
17,-0.016179383256202263,4.156612938450229
18,-0.12837740659954086,3.4611785642562376
19,0.5312098074193683,7.0991893947124485
20,-0.29581285816346925,3.361239728908385
21,-0.3455168260591886,12.451767369624108
22,-0.18890673472816424,4.6606048080228994
23,-0.6981723140354359,4.86993796575454
24,-0.10862633804039609,2.521702799777831
25,0.32651612336236624,10.12016457280805
26,-0.3263224584711415,6.558771799841235
27,-0.7235688034565219,6.538335784019963
28,0.7185036886904028,7.023580490196905
29,0.2816525653305073,6.032113835119432
30,-0.16837760549519332,3.5277435831485255
31,0.2893229276046998,3.929692893835806
32,0.8021529901983037,6.8013576626777645
33,-0.2717426655784009,6.181700774931138
34,-0.5864813887634345,3.9018061295632394
35,0.46911467536683044,1.437878520354148
36,-1.044304690254672,9.389888708245369
37,0.12086972165251932,7.998743337392807
38,-0.13520857525478688,16.253511537851825
39,0.4187616732812697,8.441901958373284
40,-0.9469562046920821,4.125240376783956
41,0.14915474996631664,5.579870685069792
42,0.27825062962309005,3.5779397579931445
43,-0.1348073616593836,5.007678244383104
44,0.4405809578125275,2.9909490809325248
45,0.10025471594304808,2.376403029311088
46,0.6174031003738844,3.879109809283287
47,-0.6965183620701634,5.196017441826482
48,0.415711691969585,4.708038504277506
49,-0.09149377898222977,3.4852912772086357
50,0.07983772748059803,2.936779491843716
51,-0.4848752334128104,3.4887541600773413
52,0.11037829058364995,2.696667166102317
53,0.033627848955051554,3.914671765988873
54,0.8232043357385743,8.63434744756068
55,0.43607567008584736,4.97070203510023
56,-0.473947106385904,5.038192355825055
57,0.41170165494625127,2.6543617442730936
58,-0.3516802285888022,3.3098097881963175
59,0.13087325622778265,4.728538234483811
60,-0.1622686158805605,2.379658477729367
61,-0.09936568576602205,4.117865630119078
62,-0.7725024563500718,7.408563993630871
63,0.4391447828031115,5.516821564782051
64,-0.19214435901733176,5.021604615353769
65,0.1084968238167705,6.477042264130808
66,-0.5320415955187092,5.889491310619539
67,-0.1986720144087749,4.092551006232538
68,0.41818742034956813,6.943756977973446
69,0.5002572709213822,7.346572977881277
70,0.411002192566652,5.4329954465550765
71,-0.5449143233814187,5.488662222893008
72,-0.34762454767891715,7.238199115953138
73,0.4278896000003442,9.097792008230764
74,0.14231056897420316,6.64131123904259
75,0.008003937269771291,5.800939961018101
76,0.14177788329581098,4.985052682507423
77,0.4316641759788317,5.746178792272844
78,0.0990152036080197,7.8229824296889765
79,-0.14497338883398522,4.334921873384906
80,0.48411217415404895,5.717434675270511
81,-0.23539633195727103,4.783510953380215
82,0.6121958715450619,6.464550711262611
83,0.09053094972736173,4.350258199341836
84,-0.15661497620204765,5.252286577993823
85,0.568016076397391,6.229403847263705
86,0.7377963489822803,3.787458105433372
87,0.2750245889228198,3.867506648840443
